text,sentiment,source,dataset,datasource
good father perhaps created film vehicle showcase daughter composing performance skill entire first half approach feel promo reel music pretty good,0,original,rotten-tomatoes_critics,slow
deep water desperate attempt provoke viewer instead making think,0,original,rotten-tomatoes_critics,slow
stylish thriller work need least little bit stylish offer occasional thrill deep water neither,0,original,rotten-tomatoes_critics,slow
best part cuphead challenge feel attainable right kind frustration kind make person feel like prevail try one time easy type game feel cheap never feel impossible gorgeous piece work cup feel better repeated sip,1,original,metacritic_critic,slow
committed performance ana de armas ben affleck enough save frustrating boring story neither exciting interesting general big letdown full review spanish,0,original,rotten-tomatoes_critics,slow
intriguing imperfect blend two genre issue p,0,original,metacritic_critic,slow
high mark style proficiency nostradamus know exactly going every step way movie story like one dime bag dozen,0,original,rotten-tomatoes_critics,slow
lego force awakens could done negate actually delivers game still lot fun brimming content not even quarter player end touching stick main story nothing else fact traveler tale advanced lego star war formula incremental amount since mean formula stopped working,0,original,metacritic_critic,slow
though tad short garden beautiful puzzler wonderfully clever idea,1,original,metacritic_critic,slow
feel like huge experience one tell u lot condition immigrant u relevant today considering elected president country full review spanish,2,original,rotten-tomatoes_critics,slow
sure old school visuals look nice within first minute pretty much seen done everything going game got spend hour blow away ton bot sure give try know really getting much bought,0,original,metacritic_critic,slow
langrisser incarnation tensei clearly want ape fire emblem newfound success sometimes fall flat face still deep engaging strategy game enough genre fan dig,0,original,metacritic_critic,slow
making way main story default difficulty butcher great addition thoughtful satisfying gameplay whole thing give impeccable sense attitude try higher difficulty control layout becomes achilles heel look game whole combination high quality wasted potential include stuff worth playing enough either way butcher middling experience bolstered somewhat sense character,0,original,metacritic_critic,slow
overall fly moon far best movie year however still enjoyable especially audience particular interest space race,1,original,rotten-tomatoes_critics,slow
keeping tradition monster hunter sequel generation rock boat instead double core formula tweaking several existing feature make much friendlier overall experience designed monster hunter veteran one also extends helping hand newcomer,2,original,metacritic_critic,slow
crysis mean hard incredible good looking multiplayer offer good fun singleplayer exciting crysis every way worthy sequel first masterpiece first crysis,2,original,metacritic_critic,slow
game song heart romance soul sweet natured slice old fashioned escapism underpinned taut satisfying rhythm action system hopeful tilt sequel closing moment seems rather naively optimistic hardly blame sega dreaming,1,original,metacritic_critic,slow
almost feel awesome miniature world hand even twist turn like rubik cube sure boss way easy enemy childishly naive distract main course well designed puzzle,1,original,metacritic_critic,slow
game changer fantasy comedy combo unexpected surprise rolling critical hit rpg lover movie lover alike,2,original,rotten-tomatoes_critics,slow
lack content limited attempt personality hinder moment end day cel damage hd solid update mostly forgotten year old game,0,original,metacritic_critic,slow
find fully immersed gameplay,2,original,metacritic_critic,slow
lego harry potter collection brings u remastered version two game visited adventure famous wizard world potterhead check game otherwise maybe better idea spend time another title,1,original,metacritic_critic,slow
ultimately however unfortunately nothing raise homefront outstandingly average decent idea dull game feel launched six month early,0,original,metacritic_critic,slow
valhalla hill good shallow successor settler caring viking nation entertain moment least visually otherwise game lack content utilize game mechanic properly,0,original,metacritic_critic,slow
fly moon interesting idea made accessible star spark middle road movie,1,original,rotten-tomatoes_critics,slow
rebel moon part one solid sci fi fantasy zack snyder artistic flair familiar homage fresh visual language strong start universe untethered director cut might true prize,1,original,rotten-tomatoes_critics,slow
rogue wizard inherently difficult part rewarding challenging difficulty keep player engaged,0,original,metacritic_critic,slow
arcania fall setarrif unable bring anything new arcania universe combat object smaller location lesser graphic make experience flat promenade toward unsatisfying final,0,original,metacritic_critic,slow
sum singstar ultimate party safely say not not ultimate party life would dull indeed,0,original,metacritic_critic,slow
although not perfect port one last gen best game dishonored definitive edition offer lot content budget friendly price,0,original,metacritic_critic,slow
dawn break fate sealed audience left consider egger filmmaker remake classic made better,2,original,rotten-tomatoes_critics,slow
nintendo switch version rocket league worthy port welcomed fun brings switch owner light excuse recline match wit paladin,2,original,metacritic_critic,slow
despite title unity place jack trade seems almost determined not master fundamental component,0,original,metacritic_critic,slow
overcooked serf great balance hilarious chaos strategy alongside meaningful improvement predecessor kitchen moving part recipe varied ability throw ingredient fundamentally change arcade cooking formula still ideal played couch friend solo play much improved online support add versatility,2,original,metacritic_critic,slow
sound freedom effective mix anger compassion really make think problem child sex trafficking work together end,2,original,rotten-tomatoes_critics,slow
way indelibly ratchet suspense stake thrilling film slow burn build feel like urban legend born eye,2,original,rotten-tomatoes_critics,slow
ben omniverse element great game problem lie balance aspect repetitive numerous combat sequence left bored uninterested puzzle leveraging large cast alien not prevalent fan series may still find something due source material common consumer probably steer clear,0,original,metacritic_critic,slow
although suffering not excelling technical framework overall result fairly good offering engaging functional gameplay guy stainless game brought new chapter carmageddon life addressing work toward brand lover recommend game everyone surely appreciated franchise fan ready dive perverted mix crazy car well outsider old school game seeker newbie may find quite trivial though entertainment strongly hooked concept without significant change,0,original,metacritic_critic,slow
halo war decent title newcomer rts genre one mostly enjoy game especially innovative fast paced blitz mode,1,original,metacritic_critic,slow
corpse party blood drive sure upset many fan certainly upset shift visuals completely changed dynamic game gameplay suffer storytelling immersion certainly new game separate narrative previous entry could excusable attempt experimentation anticipated climax year long story engaging horror developing character serf muddy otherwise engaging series indie horror game corpse party blood drive offensive fan poor representation series newcomer,0,original,metacritic_critic,slow
sandler unfortunately brings nothing new table,0,original,rotten-tomatoes_critics,slow
overall film interesting piece cinema definitely worth taking trip theatre,1,original,rotten-tomatoes_critics,slow
movie funny engaging get take shift combine sean baker sensibility little bit shane black mikey madison performance amazing showing layer character even surface,2,original,rotten-tomatoes_critics,slow
arm strong substantial fighting game take really hit stride barrier entry unlike anything else genre one worth tackling order get game fascinating take fighting may not skill requirement fighting game flexibility fast thinking requires secures one work term open genre wider audience,0,original,metacritic_critic,slow
really make game shine chaotic elegant way hop across game room surprising heart center,2,original,metacritic_critic,slow
flow quietly brings u around deeper awareness thing animal might teach u,2,original,rotten-tomatoes_critics,slow
not big marvel movie nor super hero movie fan one cracked tom hardy blast material fun movie weekend,2,original,rotten-tomatoes_critics,slow
interstellar flawed kind scope make going movie fun,2,original,rotten-tomatoes_critics,slow
musical wicked fun diverting much better expected never quite feel essential,1,original,rotten-tomatoes_critics,slow
best performance year nicholas hoult shine harding skarsgård delightfully grotesque two standouts mind dafoe von franz depp ellen,2,original,rotten-tomatoes_critics,slow
enjoyable motorbike sim experience ton game mode content tight control bell whistle might expect official moto gp title,1,original,metacritic_critic,slow
lack mission variety combat tool hold game back something truly groundbreaking,1,original,metacritic_critic,slow
nolan always director love big big idea one occasionally get sense would almost rather make movie character explaining idea one another flow chart diagram,1,original,rotten-tomatoes_critics,slow
legend grimrock prof dungeon crawler genre still lot life left compared modern rpg offer unique blend puzzling exploration surprisingly tactical combat top look absolutely fantastic something offer everyone not old school gamers fond memory dungeon master,1,original,metacritic_critic,slow
earthfall follows proven concept delivery feel outdated derivative woefully underdeveloped,0,original,metacritic_critic,slow
anora skip dark comedy gut punching poignancy madison stellar performance shine brighter,2,original,rotten-tomatoes_critics,slow
long awaited million film dark tower series critic piñata commercial flop,0,original,rotten-tomatoes_critics,slow
slick mechanically sound lavishly produced shooter us beauty try mask potentially great uninspired gameplay inside issue p,0,original,metacritic_critic,slow
loved little king story try version difference not huge enough make replay adventure great choice enjoy kind game fully recommendable kind previous experience,2,original,metacritic_critic,slow
feel long way chandor glory day margin call lost save occasional flourish kraven hunter limp tired uninvolving superhero fare,0,original,rotten-tomatoes_critics,slow
cast veteran actor extremely talented comer washington steal movie take throne,2,original,rotten-tomatoes_critics,slow
lack visual depth modern day game definitely fill void beautiful art gameplay deserves respect originally given one charming easy going jrpg game console generation seen certainly crafting cute item day come,1,original,metacritic_critic,slow
sherlock holmes crime punishment among best adventure game great detective fine form may,2,original,metacritic_critic,slow
no huge change made pitch thanks improvement journey ultimate team comprehensive beautiful game football december p,2,original,metacritic_critic,slow
one first adventure release successfully blend old new,1,original,metacritic_critic,slow
took long time umbra witch climax pc seven year finally arrived miss beat still first class action adventure full creativity adrenaline fueled battle sassiness beyond belief unlike nier automaton decent albeit option lacking pc port,2,original,metacritic_critic,slow
feel constrained pg rating anarchy appearing anesthetized hardy carry picture finish line,0,original,rotten-tomatoes_critics,slow
looking turn based strategy game set dystopian world feel attached character need pay attention story deep sky derelict lot offer keep mind though easy pick snowhound game title hard master,0,original,metacritic_critic,slow
could definitive entry assassin creed series actually definitive example releasing unfinished product always bad call,0,original,metacritic_critic,slow
zodiac age retains best part original improves game flaw enhanced visuals vastly improved job system licensing board option move faster speed zodiac age best way experience final fantasy xii,2,original,metacritic_critic,slow
first impression terrarium might give could come bit stale due flat look look conceals immense depth contains real adventurer entertained hour end exploring different environment fighting countless different monster creating new equipment best thing low price,1,original,metacritic_critic,slow
long work movie adaptation taken personality quirkiness story turned streamlined action fantasy,0,original,rotten-tomatoes_critics,slow
though numerous scribe credited seems though pulling resource yes film made plenty incident none new resulting feeling nothing really happening,0,original,rotten-tomatoes_critics,slow
transistor clever combat incredible customization make intensely fun strategy game world story leave much desired come art wonderful soundtrack stay ability freeze time slash robot,1,original,metacritic_critic,slow
sweaty intertwined combat threesome pilot versus pilot pilot versus titan titan versus titan give titanfall unique energy fluidity never seen shooter,2,original,metacritic_critic,slow
best part package emulation old arcade machine new level mechanic work lot good ole q bert fighting year ago,0,original,metacritic_critic,slow
union succeeds complete lack agenda pretentiousness,2,original,rotten-tomatoes_critics,slow
breach subset game rewrite tactical gameplay rulebook removing page created superlative strategy game,2,original,metacritic_critic,slow
state decay impressive open world come life many way lack sense purpose make boring shame game filled bug strategic option great way make play session unique,0,original,metacritic_critic,slow
dying light easy write dead island knockoff anything completely different feel intense mobility speed mixing far deadly enemy also tightly designed fun play overall improvement dead island almost every way,1,original,metacritic_critic,slow
muddled mumbling thriller never get u iron grip,0,original,rotten-tomatoes_critics,slow
despite crude graphic spy hunter somehow addictive really entertaining price deal breaker therefore game not much bestseller collector item,0,original,metacritic_critic,slow
moreso previous project interstellar left largely confounded wondering nolan finally lost,1,original,rotten-tomatoes_critics,slow
direction kamiyama one enticed occasionally epic action packed cinematic anime experience however generic character inadequate pacing inconsistent animated movement result middling return middle earth,0,original,rotten-tomatoes_critics,slow
gravity rush rare gem game defies expectation almost frequently physical property built upon surreal narrative complemented genuinely ground breaking gameplay mechanic not always flawless culminates one outstandingly original experience year,2,original,metacritic_critic,slow
mega man new old gamers slice uninspired bonus content side,1,original,metacritic_critic,slow
soulless meandering bore proving nostalgia tech trick save story nowhere go,0,original,rotten-tomatoes_critics,slow
connecting dot never perkins aim filmmaker want create dark world swallow viewer whole make feel infected something horrible unknowable unstoppable longlegs wickedly achieves goal,2,original,rotten-tomatoes_critics,slow
regardless much like mega man series mighty no unlikely find game come close legacy,0,original,metacritic_critic,slow
complete unknown excellent everyone front behind camera ensemble cast technical element james mangold brilliant direction one year best film,2,original,rotten-tomatoes_critics,slow
fan series loved game throne episode one iron ice great start show justice perfectly capture brutality political intrigue westeros,2,original,metacritic_critic,slow
usual telltale formula applied superhero story smart idea plot focused much bruce wayne rather batman,2,original,metacritic_critic,slow
xbox one owner no excuse miss game one best example video game medium entertainment need played every person possible not stress enough important game good,2,original,metacritic_critic,slow
despite stereotypical character uninspired phase dawn offer engaging tense experience thanks good atmosphere moral choice related butterfly effect,1,original,metacritic_critic,slow
fitting finale cd projekt red masterpiece trilogy,1,original,metacritic_critic,slow
not expect deep insight barnum surely deserves statue built honor even surely better movie someday,1,original,rotten-tomatoes_critics,slow
yet snyder show one best visionary director world creature set design worldly spectacle definitely standout wanted filled gap brutality intrigued see part two go,1,original,rotten-tomatoes_critics,slow
fan something no brainer especially price drop others may want consider carefully though taste still rather difficult resist kingdom heart ultimately collection good not great game exciting demo hardcore fan movie hearing probably already know exactly stand,0,original,metacritic_critic,slow
legacy void epic conclusion starcraft ii well best episode trilogy perfect mix deep gameplay new level mechanic make campaign engaging new veteran player moreover addition pvp great new multiplayer mode like coop campaign archon mode useful improve skill get ready ladder match,2,original,metacritic_critic,slow
crack spoil glittering gem blistering action meeting stimulating storytelling may p,2,original,metacritic_critic,slow
special effect help enhance world look amazing thanks beautiful costume set design transporting u magical land anything imagined happen including story touch heart,2,original,rotten-tomatoes_critics,slow
come see festival bone breaking wrong theater success kind movie measured part yikes moment generates score killer game win plushie,0,original,rotten-tomatoes_critics,slow
star war force awakens give everything expect lego game better worse,0,original,metacritic_critic,slow
wonderfully idiosyncratic creation despite smorgasbord influence feel like nothing else,1,original,metacritic_critic,slow
perfect blend borderland humour telltale penchant great writing narrative driven gameplay eagerly awaiting rest season,2,original,metacritic_critic,slow
really thrill crawl game reward enough dungeon crawling play fit bill exactly vita game new genre many better place start,0,original,metacritic_critic,slow
lavishly produced french adaptation alexandre duma novel thrillingly entertaining thanks attention character detail,2,original,rotten-tomatoes_critics,slow
unfortunately fall category run mill animated disney movie expect experience first film film boast impressive art animation looking family movie moana might fit bill,1,original,rotten-tomatoes_critics,slow
marvel snarkiest hero return fine form,2,original,rotten-tomatoes_critics,slow
kraven hunter achieve much bare minimum full review spanish,0,original,rotten-tomatoes_critics,slow
ubisoft clearly learned lesson last year debacle syndicate better game however still known quantity mileage entirely depend hunger assassin creed,1,original,metacritic_critic,slow
acceptable could much better dirty bomb hampered free play nagging small map many uninspiring match,0,original,metacritic_critic,slow
finn decided make interactive version omen playing spawn satan certainly refreshing unfortunately game fails grasp promising premise kiddie version hitman scary not funny either nov,2,original,metacritic_critic,slow
character fail impress final fantasy xv beautiful world exciting challenge save day,1,original,metacritic_critic,slow
golf club exactly want sport sequel much better version game make forget previous title instead longing number mode still feel sparse compared ea older golf title major addition good job working toward something comprehensive golf game fan dedicated community show game leg year much like first game presentation improved greatly look respectable today standard even though golf club current serious golf game around fan happy know still good title,1,original,metacritic_critic,slow
cat lady offer unique deviated world setting full horror despair although keyboard control excessive backtracking remain flaw reckoned,1,original,metacritic_critic,slow
attempt bending genre box proposition nevertheless feel like empty lifeless ultimately unnecessary follow joker,0,original,rotten-tomatoes_critics,slow
without fresh novelty phoenix portrayal joker spending time character becomes tiresome tedious experience,0,original,rotten-tomatoes_critics,slow
finally portable football game stand foot effect excellent game give hour footballing fun,0,original,metacritic_critic,slow
era game throne lord ring every fantasy moment full portent ominousness dungeon dragon movie instead make bold statement kind world fun stupid,1,original,rotten-tomatoes_critics,slow
unique experience something could come japan whatever want absurdity tomodachi life,2,original,metacritic_critic,slow
disastrous scoring system encourages player cooperate killer instead running reduces promising gameplay nonsense e g killer pick throw trap reset pick throw trap reset pick throw trap reset pick p,0,original,metacritic_critic,slow
look like big fat dlc maybe yes lot redifined standard current generation console destiny first episode despite bungie could done usual price average triple offer hundred hour entertainment improving gameplay attracted million player like magnet,2,original,metacritic_critic,slow
failure trivial incurious bob dylan biopic not fault lead actor timothée chalamet,0,original,rotten-tomatoes_critics,slow
nosferatu movie deep reverence murnau seminal classic also undeniably robert egger film seen technical craft brooding atmosphere fascinating worldbuilding,2,original,rotten-tomatoes_critics,slow
steep look stunning offer plenty see unfortunately get repetitive quickly,0,original,metacritic_critic,slow
thrilling mysterious twisting great first outing shyamalan,1,original,rotten-tomatoes_critics,slow
content addition minor visual upgrade difficult spot apr p,0,original,metacritic_critic,slow
complex depth game feel intuitive impressive game remain fun exciting unpredictable forty sixty one hundred hour play joyous,2,original,metacritic_critic,slow
mackie instantly channel requisite integrity sturdy character worthy captain america,1,original,rotten-tomatoes_critics,slow
end feeling elder scroll online something strange like enough want play not level mmo not compelled make necessary commitment,0,original,metacritic_critic,slow
trap enough going mildly entertaining movie start wear thin trademark shyamalan twist could provide high audience leaving theater slight make strong impact,1,original,rotten-tomatoes_critics,slow
saying go easy learn hard master although shortcoming map design eventually surface fatigue looting set fortnite rarely fails challenging unexpected way resulting something another typical last person standing shooter,1,original,metacritic_critic,slow
hero vi new book immensely satisfying sixth chapter,1,original,metacritic_critic,slow
easy turn nick fury blind eye movie flaw end day avenger pack big explosion bigger personality hulk sized punch line,2,original,rotten-tomatoes_critics,slow
episodic concept worked well already crime punishmentsand serf purpose well even low difficulty level spending time sleuth worthwhile,1,original,metacritic_critic,slow
phrase lump coal come mind watching dark tower lavish definitely lackluster cliffsnotes abridgment cliffsnotes adaptation stephen king science fiction fantasy western magnum opus,0,original,rotten-tomatoes_critics,slow
combination wasted talent bland derivative writing lazy characterization overall lack care attention detail,0,original,rotten-tomatoes_critics,slow
moana clear downgrade original still decent follow,1,original,rotten-tomatoes_critics,slow
absolute dead zone rom com lead given zero chance develop chemistry film no command tone wish inhabit abort button hit script least putting theater,0,original,rotten-tomatoes_critics,slow
sucker side scrolling shooter penchant difficulty level fluctuates clever fun sadistically relying twitch control memorisation rive ultimate edition might game keep busy hour provides,0,original,metacritic_critic,slow
movie disjointed mess waste time tired not particularly interesting look good production design standpoint,0,original,rotten-tomatoes_critics,slow
despite highly questionable decision neuter lethality series central enemy core gameplay coupled alongside electronic presentation prof one addictive combo market three star perfection adventure mode constant climb leaderboards score attack providing key motivation continue returning title another near decade,1,original,metacritic_critic,slow
labo labelled gimmick harshest critic think tad unfair robot kit feel like something wii era term throwaway appeal,0,original,metacritic_critic,slow
keke palmer sza one two comedy punch two great chemistry knockout feel good comedy,2,original,rotten-tomatoes_critics,slow
ea sport ufc easiest fighter learn complex beast reward dedicated warrior driven succeed match play like chess match combatant feel opponent strategy exploit opening ea attention detail might feel unnatural fighting fan weaned title like street fighter smash bros ufc methodical pacing knock mma enthusiast,1,original,metacritic_critic,slow
vanishing ethan carter much focus story telling might prevent offering true adventure experience nevertheless story atmosphere world design solid love,1,original,metacritic_critic,slow
end u boast important message stick landing delivery,0,original,rotten-tomatoes_critics,slow
lara origin story end lukewarm fashion lack thrill early story potential wasted nov p,1,original,metacritic_critic,slow
strange mix video gameplay horrifying effect work really well atmosphere great story captivating enough follow especially virtual reality game truly shine major drawback current price playtime limited two hour,1,original,metacritic_critic,slow
detention great horror game mature story interesting gameplay mechanic shame experience loses impact final part indeed game recommend looking survival horror,2,original,metacritic_critic,slow
good expansion pack strong comeback religion entertaining steampunk scenario,2,original,metacritic_critic,slow
last tinker play poorly unremarkably type game aspires one set unenviable task recapturing spirit genre golden age experience good enough feel bit underwhelming,0,original,metacritic_critic,slow
despite flaw easy recommend expedition conquistador number reason storyline strategic battle exploration levelling example one genre hard pin generally succeeds trying lot thing combining fun challenging experience result rewarding nuanced game peer,1,original,metacritic_critic,slow
airace xeno anything seen finely crafted time attack racer well worth low price fan sci fi racing luscious visuals bumpin soundtrack,0,original,metacritic_critic,slow
book memory disappoint purist not happy change made series looking dungeon crawler rpg based silent hill universe absolutely ideal,0,original,metacritic_critic,slow
three friend near couch game blast otherwise better option available market,1,original,metacritic_critic,slow
anything series improved age may best one yet,2,original,rotten-tomatoes_critics,slow
pleasure playing game previously rest assured equally hard time putting vita much like original new player envy ability go game fresh really one best rpg experience past two console generation either previous persona player newcomer one vita game missed,2,original,metacritic_critic,slow
strong baseball title almost perfect gameplay brilliant graphic lot content still game mode feel bit unsatisfying time,2,original,metacritic_critic,slow
mortal kombat x offer content enough satisfy exquisite gamers well many game mode like play solo well online local multiplayer lover not every new character old one charisma work netherrealm studio absolutely remarkable,2,original,metacritic_critic,slow
frame issue prejudice self acceptance chameleon like performance sebastian stan narrative gradually weakens remains parked redundant futile zone full review spanish,1,original,rotten-tomatoes_critics,slow
great concept realize potential issue p,0,original,metacritic_critic,slow
movie better cast better made video game movie might seen past year,2,original,rotten-tomatoes_critics,slow
glimpse wonder top layer gold bulk game frustrating irritating random mess frustrating could great struggle merely average,0,original,metacritic_critic,slow
not often summer film hampered running short time dark tower rush like last two hour friday weeklong vacation still packing done,0,original,rotten-tomatoes_critics,slow
little acre worth every minute wish could stayed little longer wonderfully handcrafted world tale good one cut short ready,1,original,metacritic_critic,slow
scared incredible depth lot fun disgaea game make smooth transition handheld arena solid choice killing either minute hour,1,original,metacritic_critic,slow
joker folie à deux product wild aimless ambition sort mad swing would laudable absolutely awful fall flat musical courtroom drama romance character piece,0,original,rotten-tomatoes_critics,slow
establishes strong enough sense mood atmosphere absorb defcon level nicolas cage performance,2,original,rotten-tomatoes_critics,slow
touching silent fable survival full review spanish,2,original,rotten-tomatoes_critics,slow
idea sound today one interesting gameplay mode get old shop need rebalancing slow character progression,0,original,metacritic_critic,slow
magic step backwards planeswalkers series could potentially prove costly misstep stainless game given recent celebrated arrival blizzard ccg genre,0,original,metacritic_critic,slow
yooka laylee breath fresh air playtonic game know platforming know well incredibly precise reaction needed player coupled lack genre modern convenience may turn newer younger gamers looking deceptively deep collect thon entertaining story wonderfully crafted world look no asking price easy recommendation platforming fan,1,original,metacritic_critic,slow
working together trying hinder overcooked kitchen bring kid sure busy co op action reminds fun fight video game,2,original,metacritic_critic,slow
love series princess peach still desktop even met lovely girlfriend know not know series time fix mistake hop game super mario land make possible well make really nice experience,2,original,metacritic_critic,slow
gameplay wise fahrenheit aged awfully aspyr next nothing least make look decently no one office could tell difference original game remastered version apart widescreen mode p,0,original,metacritic_critic,slow
happy fascinating adventure engaging narrative long campaign going control three different character story peculiarity game suffers repetitive action glitch,1,original,metacritic_critic,slow
mario donkey kong mini move great game excels providing challenging enjoyable puzzle,2,original,metacritic_critic,slow
captain america brave new world showcase technical strength flaw cgi execution keep reaching full potential,1,original,rotten-tomatoes_critics,slow
not perfect might best single player halo campaign ever written finally feel like taking franchise new direction good one expect closure,2,original,metacritic_critic,slow
series niche following west touhou really need put best foot forward win bigger audience unfortunately fan game spinoff doujin series not not particularly terrible touhou scarlet curiosity middle road get action rpg not leave good impression one english representation touhou series,0,original,metacritic_critic,slow
tomorrow child excellent game offer original concept never forgets rich deep addictive,1,original,metacritic_critic,slow
blast past not everyone enjoy certainly lot fun give looking classic action game,1,original,metacritic_critic,slow
film not utterly devoid charm thanks energy charisma quan brings fight sequence however despite title valentine day themed element romance love hurt lacking,0,original,rotten-tomatoes_critics,slow
true terror fear come loss thinking safe alone,2,original,rotten-tomatoes_critics,slow
overall think atlas mugged better episode first enough story related hook keep intrigued whatever might happen episode story action ratio bit balanced joke certainly improved inclusion number recognizable borderland character provide ample reason revisit telltale interpretation pandora,2,original,metacritic_critic,slow
basic premise game based excellent well constructed first minute game intriguing promising however episode main character reconstruct memory absolutely insipid poorly written sadly interest story fall high point reached beginning,0,original,metacritic_critic,slow
deeply unappealing mixture sleazy self righteous film exploitative generic shoot em manner liam neeson vigilante pic pious action,0,original,rotten-tomatoes_critics,slow
virginia offer one best plot modern videogame industry feature ost compared beautiful journey even though duration short every player enjoys narrative game give try,2,original,metacritic_critic,slow
monteverde visual elegance undermined script full unnecessary clarification underlinings full review spanish,0,original,rotten-tomatoes_critics,slow
russo brother otherwise technically impressive retro futuristic sci fi adventure enough power light excitement,0,original,rotten-tomatoes_critics,slow
plot point needed resolved however feel rushed character not really getting development deserve hour half play could leave wanting probably leave wondering could,0,original,metacritic_critic,slow
film dutifully serf spade cartoony violence genre demand real kicker damned funny especially first hour delight,1,original,rotten-tomatoes_critics,slow
wonderful turn event night shyamalan finally made movie worthy night shyamalan prestige,1,original,rotten-tomatoes_critics,slow
despite convincing photorealistic look film serf unconvincing origin story lack cultural sensitivity script read like mean spirited swipe osamu tezuka,0,original,rotten-tomatoes_critics,slow
really quite nice completely inoffensive rhythm based fun least something kid dig happen little freak,0,original,metacritic_critic,slow
game complex good shame fun lurking around corner fix combat explain thing little better chip away needless aspect thea awakening would much better game,0,original,metacritic_critic,slow
revelation definitely one best game nintendo date offer great action good story outstanding graphic great atmosphere lot shocking moment,2,original,metacritic_critic,slow
better man transcends typical boring biopic formula unique approach beautifully blend humor honesty emotion,2,original,rotten-tomatoes_critics,slow
dynasty warrior complete mess open world element like crafting hunting finding landmark fit story technological sacrifice made include ensure mass battle sequence nearly non functional,0,original,metacritic_critic,slow
late night devil offer fresh take found footage genre brimming gnarly gore dark humor colin cameron cairnes crafted exhilarating exercise suspense dread chef kiss horror delight,2,original,rotten-tomatoes_critics,slow
much enjoyed tumblestone say blew away like expecting disappointed absence arcade mode mode looking forward help wonder exclusion cheeky move paid dlc since rest game free part game gold program month,0,original,metacritic_critic,slow
fine send dishonored series enough new trick let experiment freely explore execute shorter no less satisfying campaign december p,2,original,metacritic_critic,slow
moana emerges entertaining follow studio hit musical young polynesian adventurer embarks quest save homeland,1,original,rotten-tomatoes_critics,slow
lack pretension excuse utter absence creative ambition,0,original,rotten-tomatoes_critics,slow
yes combat wise banner saga nothing new basic well difficulty well judged part clunky poorly explained hud aside worthy addition switch library fan long wait banner saga also released,0,original,metacritic_critic,slow
playground game managed deliver best arcade game last decade forza horizon prof must xbox one owner,2,original,metacritic_critic,slow
game could released year ago even anything special p,0,original,metacritic_critic,slow
although precedent set first game remarkable ni no kuni ii manages position worthy continuation already one interesting saga current role playing scene level created game stand competition personality lover studio ghibli find game jewel continue dreaming,2,original,metacritic_critic,slow
turn sound freedom bark no bite despite raising awareness difficult important subject matter sound freedom becomes victim lack ambition,0,original,rotten-tomatoes_critics,slow
despite little rough around edge metro last light whole package way better sum part highly recommended anyone looking grown video game,1,original,metacritic_critic,slow
probably best survival game tried date game respect player offer spectacular world explore keep giving new unique experience even spent dozen hour wave exploring beautiful alien ocean,2,original,metacritic_critic,slow
xbox one version city skyline excellent conversion excellent game no noticeable difference pc version strange thing though dark expansion included game previously released dlcs snowfall natural disaster still missing,2,original,metacritic_critic,slow
crime pay comedy thanks shady bunch led jennifer coolidge bill murray,2,original,rotten-tomatoes_critics,slow
slick piece self promotion seems adhere old musical adage got gimmick gimmick protagonist portrayed cgi chimp know robbie williams,1,original,rotten-tomatoes_critics,slow
dungeon dragon honor among thief delightful cast hand script feature much plotting problem enchant spell viewer,0,original,rotten-tomatoes_critics,slow
might asking lot faith gamers without decent story tying together good news season one add one better hitman title recent year episode two set sapienza particularly enjoyable lot replayable content try unlock different assassination method uncover secret collectible however surprised playing six chapter one sitting loses impact somewhat,1,original,metacritic_critic,slow
practically game home console version lack kind multiplayer really bug touch control annoying helpful collecting secret unlocking new stuff still lot fun really really miss sort multiplayer,0,original,metacritic_critic,slow
unpredictability allows tabletop game feel exciting real occurs throughout film making stand action comedy counterpart,1,original,rotten-tomatoes_critics,slow
although still much achieve street fighter v already impressive comeback iconic fighting series stunning visuals new fighting mechanic add game already winning formula though promised later missing content disappointment good enough quality please fan though,1,original,metacritic_critic,slow
masterful adaptation stand one best rendition duma work date visually stunning adaptation honour original novel also enhances offering fresh compelling take timeless tale,2,original,rotten-tomatoes_critics,slow
no open world game make feel physically present red dead redemption treat inhabit story might feel bit linear want see journey awaits besides open plain issue p,2,original,metacritic_critic,slow
eador master broken world lot going buries lot strong point layer monotony frustration tough not impossible game recommend hard core pc turn based strategy junkie option rather limited,0,original,metacritic_critic,slow
seven deadly sin knight britannia fighting combat system opponent work pity seven deadly sin stay close source material,0,original,metacritic_critic,slow
hard say change made echo everyone especially fan may started recent entry even refreshing fire emblem game feel different even though actually remake year old game spirit backbone fire emblem still present experience get better play,2,original,metacritic_critic,slow
understand appeal wanting put title nintendo massively popular console surprised publisher paradox interactive attempt make original version city switch would far preferable whatever ended,0,original,metacritic_critic,slow
persona q worthy introduction series nintendo game addictingly tough music unbelievably catchy,1,original,metacritic_critic,slow
assassin creed odyssey reinvent franchise introduces enough fresh mechanic deliver one best entry date long running series increased emphasis stealthy kill harkens back early day altair ezio engrossing naval exploration would make even edward kenway jealous choice truly matter tie together meaningful way,2,original,metacritic_critic,slow
great gameplay graphic music heart no reservation whatsoever wholeheartedly recommending anyone enjoys kind game,2,original,metacritic_critic,slow
difficult decision making gaming tactically morally occasional rough edge betray game small budget short development time,0,original,metacritic_critic,slow
nicely dressed game fun combat system also let asian grinder root shine especially quest mustered courage try something new fun know get,0,original,metacritic_critic,slow
