text,sentiment,source,datasource
liked watch,2,original,medium
amazing worker manegers clean frendly,2,original,medium
improved much caramel iced coffee sugar free vanilla iced coffee low calorie taste really good best price,1,original,medium
almost perfect delicious retro horror movie really well done watched several time probably,2,original,medium
honest favorite series like one seen even though actor different really like movie lot hogan varney add lot think,1,original,medium
nice new remodel clean well maintained good food,1,original,medium
long wait time,1,original,medium
classic iconic love story betrayal revenge new character added plot never slows fast paced hod viewer attention entire movie,1,original,medium
clean love new burger eating atmosphere mcdonald diet month affair lol,1,original,medium
great coffee nugget par,1,original,medium
love quick service,2,original,medium
harsh look cold war russia overall story good hole story character development lacked depth,1,original,medium
liked made chapter kind different genre feel thought tom holland perfect choice actor feel little confusing really get actual point movie thought kind long ok,1,original,medium
avoid location night worst first whole staff hate thier job second wait time food like min order uber eats postmates grubhub also waiting pick order mess understaffed everything wrong location,0,original,medium
kid love mickey stop order kiosk wait number called thought weird hot n spicy pretty cool pizza pasta opted stick original know game room small experience expect much disappointed,1,original,medium
fairly clean majority time guess depends working customer service pretty fair experience quick bite prefer specific mcdonald food always fresh never ask napkin,1,original,medium
worst mcdonald experience ever silent min drive thru ordering advised could not sub drink meal mcflurry purchase separately finally making window pay find order prime location orlando completely failed meaning fast food,0,original,medium
sorry give one star visit child area table seat not clean uncomfortable sit many spot see unappetizing area guest look like kitchen not want imagine not go second time,0,original,medium
quick friendly got order correctly,2,original,medium
alright buying several honey bun even hand u coupon honey bun like mcdonald drive thru usually long,1,original,medium
know comic love know del toro david harbour movie get enjoy gritty dark rough like panel comic portrays beginning bprd smaller eldritch engagement make regular work week love see small screen series tone cast even follow think sad poorly recieved lot flash michael bay style action good film feel appreciated simplicity go expecting nothing walk away happy,2,original,medium
movie not called ninja final nail coffin beyond not really lot word describe movie ludicrously atrocious favorite part colt strange disturbing mullet jake busey lookalike peed pant fat guy lost lookalike yelled loni anderson obviously dying victor wong rasta jamaican guy know computer fact movie made amusement park look boring unfun no favorite thing movie dialog yes even worse average kid movie think dialog nothing storyline,0,original,medium
not typical horror movie mix horror comedy romance loved thought perfect valentine also born raised seattle love movie set seattle,2,original,medium
nice new remodel could use staff little slow,2,original,medium
rude people cashier slow service annoying employee reccomend go burger king employee much nicer food overall better,0,original,medium
rare u walk film film totally misleading saying star tom hank no story difficult follow story line attempt total waste hour,0,original,medium
buy gas,1,original,medium
oh member movie got scared people school,1,original,medium
even though receipt two day ago still missing order instead declining,2,original,medium
several comedic actor portray villain evil henchman seriously wacky ex wife bold choice however playing ex wife jennifer coolidge toe fine line seriously wacky bit comedy sprinkled dialogue movie vibe indie film striving dark comedy liked biggest drawback would dialogue spoken word several scene not sound natural organic writer strive scripting word character bad wanted stop watching movie issue glaringly obvious enough noticeable distracting scene,1,original,medium
service food horrible u order take number wait someone bring food food never get delivered u get bk get fly place unsanitary,0,original,medium
great salad except stale boiled egg,0,original,medium
clean nice friendly staff coffee delicious enjoy fish sandwich,2,original,medium
enjoyed,2,original,medium
would rather slip coma watch travesty,0,original,medium
hour ser e fast esy get,1,original,medium
mcdonald,0,original,medium
extremely disappointing,0,original,medium
good location easy access competitive price,2,original,medium
great little film guy ritchie madonna left alone,1,original,medium
nude girl less sort comedy part movie,1,original,medium
one worst movie ever seen literally minute wish could get back life start finish campy suspenseless,0,original,medium
good service,2,original,medium
definitely star movie watching adult bumped ever slightly given not intended audience kid audience stayed quiet enough must joke meant adult not good kind sarcastic remark vein family guy style joke largely kind silly not really compelling story enjoyed part able sit really look clearly kid movie hit theater not others release fit list schedule,1,original,medium
really care much film predictable slow john cusack ace honest really matter,1,original,medium
bit slow dinner rush,1,original,medium
good,1,original,medium
take long get order right employee slow phone joking laughing,0,original,medium
remember watching movie kid hulk hogan came made read wiki page reminded movie loved og ninja fun movie kid probably super cheesy watch kid movie supposed,1,original,medium
pleasantly surprised much enjoyed film little slow beginning feared would run mill cop v bad guy movie wrong,2,original,medium
bit messy middle nyc,1,original,medium
bottom line basic action movie hold plot american soldier special skill get posted island base someone keep hijacking military convoy convoy get hit cooperating right someone hit colonel daughter intervenes memory childhood mostly gone explosion island obviously training hijacker send ninja becomes obvious though skill way simple technique liked basic fight scene fine particularly joe black star ninja opening sequence really well done scene shoot arrow us handle shovel deflect trajectory highly iconic first saw kid hooked like rewatched recently hold said basic fight scene good fight scene gun seems like stephen j cannell tv show million bullet fired nothing ever hit target addition stunt work either done low speed show actor stunt particularly motorcycle jump one case requires helicopter hover place second stunt man get ready jump front,1,original,medium
awhile back made bad review since major improvement restaurant service made solid mcdonalds,1,original,medium
ok,2,original,medium
ordered big mac meat patty razor thin like eating bread lettuce lettuce thicker freaking meat patty,0,original,medium
creative intense full music unique film perfect love great story,2,original,medium
ordered online waited min pick food waited around min got politely deal wasted day drinker trying avoid ordering online food expect mcdonald star definitely rounding positive note would say inside much nicer remember looking like youngster big prop solar panel parking lot,1,original,medium
film wonderfull verry cute,2,original,medium
loss present st love cuz mile p,1,original,medium
requiem dream meet aphex twin meth,2,original,medium
intriguing story great cast excellent shot loved twisty turny story though outcome vote expected loved balance story moment gregariously colour saturated scene bland sparse moment number shot quite stunning eg overhead umbrella definitely worthy oscar nom far worthy one bizarrely got nod,1,original,medium
good movie non stop action thumb,2,original,medium
genuinely enjoyed bit confused message best avoid expectation get way enjoyment happy film overall confusion stem main character arc no spoiler quite pinpoint exactly main character exactly also world began make less sense film went wish logic bit coherent though still pretty good definitely check performance great,1,original,medium
thank tom,2,original,medium
start finish impeccable people still seen movie beyond absolute beauty,2,original,medium
enjoyed movie interesting feel long good role model,2,original,medium
waited drive minute man front park instead waiting yhe window stuff,0,original,medium
would given higher rating honestly downgrading due hype beautifully shot vista vision wildly scatter shot way overrated film many scene felt like best take maybe due budget constraint odd cut scene make sense plot seemed disjointed strange choice character story line constructing narrative life struggling refugee post america definitely not warrant minute hat lol crowley wonderful cinematography otherwise would unwatchable mess,0,original,medium
capture spirit dnd perfectly good mix following dnd rule taking creative liberty order give u cool scene like one shapeshifting know anything dnd see perception persuasion roll whatnot adding hilarity scene absolutely perfect absolutely adore edgin holga sibling like friendship fact romantic not opposite sex friendship need romantic glad movie fall prey boring trope,2,original,medium
basically musical removed singing would pretty good,0,original,medium
appreciated gem still hold well still watchable say,1,original,medium
worst mcdonald ever manager rude hell no drive thru,0,original,medium
refreshing cinematography strong performance round russo brother good job peeling back gritty layer allowing transitional character development traditional story structure,1,original,medium
not one funniest eddie murphy sort slowed middle ending best,0,original,medium
love,1,original,medium
longlegs fall short overhyped premise disjointed narrative despite nicolas cage unsettling performance film pacing plot twist feel clichéd unsatisfying call hand guy,1,original,medium
staff helpful friendly,2,original,medium
one mcdonald area,1,original,medium
sad emotional touching film opinion not young child not capture point really like saying growing problem regret imaginary friend little,2,original,medium
fresh food time,2,original,medium
better average best scene buying jury lunch,1,original,medium
store say open hour employee blasting music say not open beware lazy employee boycotting location,0,original,medium
unnecessaryboringcinemalosesnothing erased,0,original,medium
food stale cold tasted like cooked nugget morning find another place fast food,1,original,medium
kept waiting action never came movie amazing story behind think trailer falsely present action movie,0,original,medium
little cheesy hey,1,original,medium
clean order touch screen menu place small not crowded,0,original,medium
bad film one lifetime channel family drama horror movie horror movie,0,original,medium
fish sandwich hot fudge sundae awesome,2,original,medium
self ordering system confusing given oldschool help process order,1,original,medium
thought pretty good started falling apart end many yeah right moment overall entertaining kept attention,1,original,medium
plodding still quite interesting,1,original,medium
really like mc donalds special jungle theme lately staff rude side,1,original,medium
mcdonald,1,original,medium
movie like usually defined villain one no different spoiler villain sh film could care less anyone movie care anyone especially kraven rhino awful chameleon awful foreigner boring power known marvel watched aaron taylor johnson watching suddenly thinking guy actually good actor not kick as bullet train thought great full charisma watchable watching see actor devoid charisma weak voice screen bordering orlando bloom level cheese noseferatu fall guy notable recent performance seeing someone look like one big budget leading role movie flop found entirely one might next think year later coming soon though voice fit fine post apocalypse britain get another big leading role accent work god forbid bond done imo,0,original,medium
sonic hedgehog magnificent sequel slightly mediocre franchise child played sonic adventure film took direct inspiration following game sonic beautiful love letter many fan sonic video game series one best thing come sonic name dark serious tone suit character shadow hedgehog still making space hilarious joke genius humor ivo gerald robotnik brotherhood sonic tail knuckle thrives throughout film bringing forward really emotional story telling writing tom maddie james marsden tika sumpter proper significance story especially second act film still limiting appearance let main set character needed screen time conclusion sonic hedgehog masterful boost quality previous entry making film must watch anyone want blast theatre,2,original,medium
renovation place become one newer mcdonalds around thing also gotten busier mean fresher food,2,original,medium
not bad film nowhere near good book fact whole different story recommend book everyone,1,original,medium
seemed taritino rip puplp fiction cgi,1,original,medium
innovative not seen movie like ever,1,original,medium
large busy mcd larger menu food bit slow hard find table pizza surprisingly good,1,original,medium
ordered unsweetened tea person came pickup area told none want drink said yes told would like never brought ate ordered never brought go work leave,0,original,medium
extremely cozy soothing music decor match clean duplex area,2,original,medium
really enjoyed movie saw first came visually beautiful actor gorgeous scenario relationship complete turnabout compelling nothing woman liberation equal right movie,2,original,medium
movie awesome cuba gooding jr great suspensful keep attention entire time,1,original,medium
like two movie connect,1,original,medium
detail put scenery creature movie pretty good animation little shaky place like riding horse wood like maybe someone holding video camera following not sure intentional character likeable little wooden anime not top rather serious time guess maker trying make believable lord ring quite many light hearted moment live action movie gave star detailed artwork time spent alone made beautiful see big screen may different impact,1,original,medium
thought entertaining far exceeded expectation really hit mark top action style surprised amount lol moment love story well done great date night movie u loved even end high note payback james brown playing credit left movie great mood vibing laughing,2,original,medium
not hype opinion villian didnt really get showcase skill end movie really even started easy kill final fight scene give two star thats generous,0,original,medium
perfect entertainment movie game lover,1,original,medium
nice friendly courteous worker great attitude would definitely recommend mc donald,2,original,medium
great place eat,2,original,medium
food good understaffed struggling provide food time take hour even get slice cake coffee pizza wait time horrible,2,original,medium
close not hour know time close not hour,0,original,medium
fast time fast,1,original,medium
great service,1,original,medium
good perfect romance people space lover,2,original,medium
drove lane place order waited acknowledged vehicle drove lane continued wait placed order pulled ahead window never acknowledged drive thru speaker pulled window stated never acknowledged get place order told could not place order window go back drive thru chose go another location submitted formal complaint policy app prepared drive thru customer service inconsistency go location,0,original,medium
best funny action mad pure cinema action,2,original,medium
well balanced combination slasher gore rom com thrill ride little something everyone even poetic theme love mist insanity definitely worth watch,1,original,medium
good service must really open inside dining people walking driveway not safe avoid accident,1,original,medium
could give negative star would location awful lock door business hour customer store,0,original,medium
able since remodel completed really remember food delicious mc frappe excellent delicious even coffee tea soda well maybe,2,original,medium
regular mcdanolds staff great served food fairly quick,1,original,medium
kind dull lifeless,0,original,medium
standard mcdonald experience however went breakfast tuesday morning seating area social distancing table separated identified chain lowered could enter friend sat sitting minute staff member standing side restaurant started yelling u indicated allowed sit dine portion restaurant closed need work signage felt rude,1,original,medium
greasy glass outside quite greasy burger,0,original,medium
nice new digital order screen,2,original,medium
may worst movie time hard believe movie could win award believe made whole movie sucked,0,original,medium
enjoy flim understand bank name weird give movie maybe still great movie enjoy movie weird bank name,2,original,medium
funny kinda meta way way everything come full circle sebastian stan give killer performance definitely worth watch fan dark ish humor,2,original,medium
cool,2,original,medium
always good performance gooding keep attention,1,original,medium
not expecting oscar level writing movie went way direction interesting plot point italian polish character speak english translation polish unexpectedly awkward minute film stop time catch breath laughing hard btw michele need stand straight,0,original,medium
best mcdonald area great staff,2,original,medium
slow service,0,original,medium
strange little movie insane woman becomes math teacher bother predictible unfunny weird many place yeah not good movie,0,original,medium
lol slow kid love,2,original,medium
courteous organized good visit,2,original,medium
actually not bad mcdonald,1,original,medium
drive tru food shame,0,original,medium
seriously say first arrive around sat line hour get window tell u closed claimed said mic definitely not u speaking mic ever no response continued wait line window,0,original,medium
fry nice bacon burger smack doe,2,original,medium
boring actually fell asleep story blah,0,original,medium
great energy start finish cast perform great hugh jackman perfectly cast barnum stella performance keala settle feel raw emotion performance,2,original,medium
must see hoot holler thrill chill laugh whole kit caboodle,2,original,medium
love much,2,original,medium
cant even finish garbage movie dunno no one saw shallowness pretentiousness movie give zero would,0,original,medium
slow getting order minute mcdbl fry luke warm,1,original,medium
restaurant inside walmart pretty clean worker look tired angry food fresh like eating inside theater playing sad movie,1,original,medium
imo top movie time chris nolan inception everything else follows seen yes oppenheimer oscar let real hold candle inception interstellar nolan bread butter sci fi action,2,original,medium
service good put fish fella,1,original,medium
good movie kind predictable still enjoyed,1,original,medium
got order wrong happens often make thing worse inefficient ordered small fry served people got mine seriously fill small bag fry await order burger used worl mcdonalds year ago know run horrible ironically two individual complained order waited one got argument manager cold cheese,0,original,medium
whether not considered experimental debate definitely not slow burn slow burn plot compelling build create tension type thrill another go nowhere go nowhere slowly actually thought watching wrong movie kept expecting something happen anything would suggest horror movie nothing finish film latered minute mark glad not watching anymore sorry complain endlessly american horror movie boring formulaic lowest common denominator drivel not solution approach whatever,0,original,medium
extremely busy mcdonald,0,original,medium
definitely worth watching one better movie come year scarlett johansson channing tatum really sell two world clashing vintage rom com,2,original,medium
well organized came busy time saturday morning used ordering kiosk coupon go left minute,1,original,medium
good movie kid wait part,2,original,medium
unusual film whose sensitivity rhythmic movement audiovisual language allows audience glide almost unnoticed laughter drama deep criticism story hint biting critique schizophrenia capitalism pain broken dream performance almost flawless colorimetry coherent contemporary script explosive woven caution great piece no sooner left cinema wanted see inusual una película cuya sensibilidad los movimientos rítmicos del lenguaje audiovisual permite que la audiencia se deslice casi sin notarlo entre la risa el drama la crítica profunda la historia deja entrever una crítica mordaz frente la esquisofrenia del capitalismo el dolor de los sueños rotos la actuaciones son casi toda impecables la colorimetría e coherente contemporanea el guió e explosivo está tejido con cautela una gran pieza no más salir del cine quería volver verla,2,original,medium
ok food,1,original,medium
massively understaffed min wait food also got order wrong corporate need sack pay people world fire inflation rampant end time near also every fat miserable disney going family never want run frequents place avoid cost,0,original,medium
magnificent imagery cinematography well done storyine evolves nice pace seriously doubt vatican quite cliche infighting politics depicted hollywood best tear institution support,1,original,medium
black people work absolutely extremely rude disrespectful customer stay away,0,original,medium
wow service great speed n food quality visit time last month experience three time thank,2,original,medium
really hope called movie critic getting paid post yet prove massively touch concerned creating witty one liner like oscar wilde giving honest review,2,original,medium
within normal mcdonald,1,original,medium
best mcdonald california,2,original,medium
super duper fun movie plot much better advertised great action humor loved,2,original,medium
main issue film jim caviezel extremely bad acting unrealistic text interpretation turn serious topic b movie nobody want see,0,original,medium
good food good price clean excellent zoo environment comfortable spacious clean child area thanks,2,original,medium
groundbreaking time audience day may take team ups crossover granted ill never forget first time saw captain america face loki villain another franchise nor forget seeing character stand united screen together without legal right interfering also story also paced balanced perfectly tom hiddleston work evil magic heart,2,original,medium
high hope considering cast classic example corny writing ridiculous plot hole ruin experience cast seemed equally bored unconvinced thanks middle school level script terrible fake russian accent thing felt high stake felt forced thing genuinely horrifying cartoonish goofy entire film fighting convince accept world way credit,0,original,medium
mickey d always mickey d lol,1,original,medium
executed poorly would worked better director creative freedom,0,original,medium
worst movie ever seen humor felt like watching sponge bob movie fr waste time horrible movie,0,original,medium
end cry best movie ever watched everything amazing not perfect film amazing personally best biopic want movie triumph robbie williams michael gracey genius genius,2,original,medium
good not expected wish people chance see easily one top five movie year renate reinsve goddess sebastian stan chameleon believe guy played bucky tommy lee big surprise adam pierson phenomenal hope get best supporting actor nomination,2,original,medium
great action movie good origin story plot hole know little kraven fan worth watch,2,original,medium
kraven hunter far one best action movie seen since endgame must see not let bad review stop watching mad great movie lot action suspense great story acting point loved new character introduced not familiar comic give shot let knucklehead stop enjoying great flick,2,original,medium
entertainment busted laughing least three time ending left heart feeling warm rather twisted like horror movie,2,original,medium
haupia pie post,2,original,medium
movie garbage hour minute wish could get back movie deserve best picture oscar oscar acting horrible wonder academy thinking gave anora best picture oscar conclave brutalist better anora either one deserved best picture oscar anora recommend movie,0,original,medium
lot homeless people using asking money not best atmosphere,2,original,medium
staff friendly order correct guy made niece happy kid crazy hangry,2,original,medium
legit worst mcdonald ever app ever finish purchase day night cause guess taking app order everytime go cash hell carry cash anymore fourth attempt reason even going cause open late,0,original,medium
newley renavated place great customer service skill every one helpful polite,1,original,medium
absolutely loved movie awesome storyline exhilarating scene definitely love second one,2,original,medium
filthy environment broken booth bathroom required token staff unable correctly fill order three beverage ordered coke diet coke unsweetened ice tea required try get drink experience took least minute,0,original,medium
absolutely amazing plot twist edge seat highly recommend,2,original,medium
read source material judge something closest hellboy get,2,original,medium
great service,2,original,medium
found movie captivating inspirational must see,2,original,medium
fast service,1,original,medium
fast service,2,original,medium
good mcdonald general one dangerous neighborhood visited broadway skid row careful,2,original,medium
experiencing christopher nolans interstellar huge screen combined feeling music sound bass seat made unforgettable experience especially movie amazing soundtrack,2,original,medium
big mac still best burger,2,original,medium
probably best stage screen adaptation ever made cinema art not filming stage show like many others beautiful,2,original,medium
laughed whole way thru movie give two star based fact sooo cheesy love,0,original,medium
well staffed weekend clean efficient service food prepped floor ride conveyor bagged like idea not able glimpse food preparation operation however service good food taste expected standard nothing special kind small space fine satisfy immediate hunger,1,original,medium
food hot place clean consumer service excellent,2,original,medium
well not really like lion king movie either least one original story disney stop make live action go back fairytale land thats love disney much,0,original,medium
unfortunately terrible street singer karaoke big speaker loud tune not restaurant fault though nice,2,original,medium
son called establishment bum donalds place full bum smell bad,0,original,medium
seeing first time max would seem confusing first huge fan game also confusing time movie adaptation great job adapting game live action movie think critic little harsh notice audience rating higher critic normally matter,2,original,medium
since opened go breakfast week literally never better hashbrown mcdonald anywhere country perfectly crispy every time order always correct staff super friendly wait never long,2,original,medium
first movie left absolute question mark think point movie differentiate level class life bad depiction sex scene even necessary last minute movie add story properly,0,original,medium
worst experience year love longlegs highly disturbing terrifying maika monroe delivers splendid performance queen terror nicolas cage seeing film scary one take next level scary director osgood perkins manages make one biggest surprise horror year surpassing many film genre,2,original,medium
horror thriller booming many idea absolutely shocked positive response film acting good barely coherent surprisingly banal plot twist key story element predictable great production hundred film day incredible promotional campaign movie delivered short account besides acting,0,original,medium
told wait side building typical long line form drive thru guy courtesy bring food wait outside heat minute got fed go inside one say ready worst customer service ever received mcdonalds way terrible,0,original,medium
amazing acting vocal performance cynthia erivo ariana grande rest cast icing top incredible adaptation famous stage musical run time lengthy use every minute tell story different way done stage displaying great reverence source material,2,original,medium
best marvel movie ever since endgame,2,original,medium
mcdonald busy due location,1,original,medium
absolutely loved movie tom hardy exceptional usual plot excellent one best movie seen long time,2,original,medium
remember place one uber clean quick mcdonald want place fitting environment,1,original,medium
first date eddy went wrong movie,0,original,medium
cheap food,1,original,medium
okay garbage container really needed emptied throughout store,1,original,medium
funny time clark duke overrated funny nerdy actor actor played sinja seem keep accent going not sure background supposed,1,original,medium
solid film outside trench,1,original,medium
loved movie star great amazed many movie enjoy critic like movie critic want people see movie instead criticizing movie describe type person might enjoy movie see low critic score high viewer score pretty confident fun enjoyable movie say critic face raised eyebrow,2,original,medium
latte machine day coffee never taste,0,original,medium
worst game adaption since max payne altering essential thing like animus bring shallow action movie sure fassbender kurzel didnt understand game,0,original,medium
absolutely brilliant start finish heart wrenching time hilarious time captivating time definitely watch,2,original,medium
location offer pizza pasta arcade floor act play area mcdonald largest mcdonald close amusement park therefore always go stop vacation pizza mcdonald freshly baked perfection mcpit master,2,original,medium
started interesting concept failed anything interesting significant share movie grotesque footage lot blood gore growing older hard men woman portrayal men not relevant today time,0,original,medium
great story superb acting direction thank entertaining,2,original,medium
new battered chicken nugget good table restaurant need cleaned,1,original,medium
fine not anything close original tie original fantastic plot line felt rushed no feeling character got original gladiator,1,original,medium
generation friday loved,2,original,medium
needed better character actually pretty funny,0,original,medium
bad service,0,original,medium
love movie amazing storyline graphic soundtrack could watch,2,original,medium
movie touch lot important topic doesnt sugar coat rough stuff feel attention audience could grasped better great film,2,original,medium
nervous disappointed watch positive review even better anticipated wonderful heartfelt story strong performance number one movie year,2,original,medium
pretty formulaic love watching deltoro act,1,original,medium
conveniently located near border clean fresh food fast service,1,original,medium
dialog shared corny fast paced boring even know possible,0,original,medium
love mcdonald south beach washington ave every day mc coffee head,2,original,medium
like start saying always go place order no matter go order get messed maybe like cheese went place order head towards counter employee standing kiosk point towards said place food order human employee head towards register take order say hope use took order help mean flippant said job help people kiosk said yes food ok place clean point going happen dollar minimum wage one person employed oversee kiosk people lost job already replaced machine rather keep human working replaced machine not mention many germ said machine want order food month ago story news almost percent kiosk tested everywhere presence fecal matter no kiosk self checkout,1,original,medium
watchable quite long movie well acted main character,1,original,medium
slow pace movie creates intensity excellent movie actor directing top notch,2,original,medium
decent action flick not special predictable decent popcorn movie watchable not marvel standard misuse crowe,1,original,medium
acting superb could ended sooner final scene final result form stage scene well written nor played detail body part bloody scene afterwards step movie need,1,original,medium
yet another embarrassingly unfaithful adaptation title lord ring attached stop fran walsh philippa boyens peter jackson although name tacked end garbage idiot started mess abominable trilogy wrote lengthy review imdb realized manipulating thumb feature thumb down disappear positive review something fishy anyway keep brief animation crap using japanese anime illustrate story anglo saxon culture odd choice really keep setting feeling authentic paid actor act scene mocap tell accomplished take budget away animator show character one dimensional trope warrior princess spurned lover foolish king none ever arc see rise stereotype writer talentless community college level hack speaking writing project doomed failure moment decided center story around unnamed unimportant character brief section appendix lord ring strong female character seen enough past decade resolved draw story short section appendix make story helm hammerhand remember right main focus particular section epic character killed enemy one blow guy stalked frozen night kill enemy bare hand guy actually named called writer use little jrr tolkien far superior writing afraid modern audience stupid understand add line think tolkien esque language wisdom omit dialogue tolkien actually wrote movie garbage lord ring adaptation egregious,0,original,medium
always send via jedlog punctual,2,original,medium
dirty fly got order wrong asked get right item acted like wasting time switched j n b,0,original,medium
good attention,2,original,medium
busy mcdonald wait even drive,1,original,medium
worst macdonald world people asking money,0,original,medium
waited half hour get order window drive thru morning,0,original,medium
worst film ever seen thought meant comedy quite depressing really could much better moved darcy death quicker felt like trying make audience cry every min maybe found quite triggering came feeling depressed,0,original,medium
transformative adaptation colleen hoover bestselling novel turned trainwreck studio politics misplaced priority blake lively firmly center downfall directed co starring justin baldoni end u promised tackle difficult theme like domestic abuse personal resilience instead delivered glossy shallow emotionally disconnected mess left audience fan book deeply disappointed lively performance lily bloom already misjudged lacking vulnerability layered complexity required bring character life portrayal felt like attempt maintain polished public persona fully embody woman grappling trauma growth however happened behind scene even egregious widely rumored lively not clashed repeatedly baldoni creative decision also managed secure unprecedented editing privilege overriding director professional editing team say unheard would understatement kind interference actress particularly one not experienced directing editing baffling misstep studio worse appears cut dulled film emotional impact stripped rawness ultimately version released audience final result lifeless adaptation failed capture novel harrowing heartfelt essence chemistry lively baldoni nonexistent pacing uneven emotional beat felt rushed insincere no wonder fan clamoring director cut might restore depth power gutted theatrical release fiasco undoubtedly studied film school industry circle year come example not granting actress no matter high profile control final edit film undermines entire collaborative process filmmaking built textbook case ego star power overshadowing artistry vision fact surprised debacle lead director guild editor guild pushing new union rule prevent something like happening maybe even call blake lively clause frankly let serve warning studio respect director trust editor let star ego dictate final cut final verdict rotten hoping eventually get see justin baldoni version one released first place film stand painful lesson not adapt beloved story,0,original,medium
love caramel frappe,2,original,medium
loved farewell bridget friend charming funny believable cried several time would gladly watch,2,original,medium
lousy service cold food,0,original,medium
hope there part year hollywood making battle best werewolf movie no one seems see movie make lot sense eh,1,original,medium
thought provoking beautifully shot sound music well integrated surprising moment great acting round made easy step world kept engaged easily hour,2,original,medium
nice place chill friend mostly crowded,1,original,medium
im willing admit loved first kid one go far,0,original,medium
probably one unbelievable thriller ever seen entertaining compelling fun,1,original,medium
mcdonald worst food always cold recook old food ask hot frappe bomb got star,0,original,medium
deltoro great justin,1,original,medium
pretty good movie equally good actor well filmed little long,1,original,medium
critic eye deserves least rotten tomato love enjoy world tolkien see great movie depiction line mixture anime absolute love captivating storyline watch see like not,2,original,medium
service not slow customer service not,0,original,medium
great idea premise sex worker get swept foot sad truth new husband slap face problem everything else acting fine guess except horrendous new york accent kept pulling top accent felt like solid minute ani screaming much ear drum handle story could told half time practically every scene middle repeated yet whole time learn nothing character maybe design found hard care slightest ani end predictable sad predictable final scene best entire movie outweigh predictable,0,original,medium
poor green screen effect reminiscent decade past overweighted special effect could not overcome shallow story studio think sci fi movie need look good lot action yet failed account,0,original,medium
music dancing outstanding story not musical music dancing care story go music dancing enjoyable time,1,original,medium
absolutely never eat fast food find parking little tokyo made one wrong turn ended within view golden arch proceeded order oreo mcflurry satisfactory,2,original,medium
love food,2,original,medium
much better first,2,original,medium
mcdonalds pretty much nothing great good need eat go,1,original,medium
robbie williams really light absorbing often heart wrenching biopic rise fall rise one uk biggest pop star go see let entertain,2,original,medium
place suck,2,original,medium
hour drive maybe advertises lobby open however closed public often open no explanation door locked drive open employee watch window terrible service,0,original,medium
wonder movie series written ai patchy plot character thrown together almost like writer challenging see many different plot trope squish one story nothing flow together plot make absolutely no sense tried cover absolutely vapid character giving mysterious tragic past huge pile dung covered glitter confetti would hard pressed suspect extremely rich person fever dream honestly understand got funding sequel,0,original,medium
great ice cream consistent,2,original,medium
entertaining movie unfortunately ending kinda ruined get message sure still feel like no competent way finish story,1,original,medium
wish looked little deeper review one boring not good campy unsatisfying ending since last unsatisfying ending saw,0,original,medium
boring,1,original,medium
hellboy supposed dark decrepit gross movie supposed great movie,1,original,medium
cheap fast food open late,2,original,medium
became fan shadow movie lol,2,original,medium
much old foodie serve,1,original,medium
remember coming child church service got chance play playland brung son share experience not anymore nice upgraded layout upon walking foul odor something similar medicated human feces,1,original,medium
love alyssa really annoying think straight sometimes,2,original,medium
final okay theme remember arrival earth,2,original,medium
recommend movie min looking watch see much longer unfortunately watched mobile movie trailer gave away entire movie kept checking plot point saw trailer,0,original,medium
kid satisfied,2,original,medium
clean fast moving service,1,original,medium
unrealistic old phone somewhat funny movie not knee slapper funny payday loan company sophisticated aggressive police,1,original,medium
busy price higher mcdonald typical city easy find seating,1,original,medium
dumb fun action movie not groundbreaking thought provoking good old violent mindless fun dialogue going violence action simple,1,original,medium
many people likely familiar munich hostage story bringing story life point view television crew intriguing complexity,1,original,medium
movie continuation unfolds naturally feel care made film,1,original,medium
grand child pulled drive thru no one opened pay window drove forward like establishment two payload window disrespectfully addressed b made manager come window say pay first window around like lazy mofu back get job would missed opening business poor management wing town business check employee try check customer get nothing twisted handled better ever life,0,original,medium
one wertmuller best giannini amazing always film many change tone remarkable,2,original,medium
movie hade feel marginally ok film school project actor playing hellboy not good fit watched free flight eternally grateful waste money much bread little butter mishmash bright spot old preacher,0,original,medium
load fun sit back disengage brain enjoy nothing deep nothing make think pure popcorn fun look nod original cartoon,1,original,medium
ok opinion,2,original,medium
food suck make want throw happened old mcdonald,0,original,medium
good people great job thank,2,original,medium
terrible customer service ordered kiosk person waiting counter not one person acknowledged make matter worse manager assisting fulfilling order instead delegating employee stood conversation waited min received order not even management acknowledged expect good service management know give,0,original,medium
one best biopics watched amazing work robbie soundtrack,2,original,medium
ran straw suspect,0,original,medium
not nearly scary still solid interpretation original film,1,original,medium
mcdonald always clean serf fresh fast food,2,original,medium
immature worth quarter work art vincent van gogh died poor unknown hope movie nay film appreciated posterity starry night appreciated u modern day say pixel immature say pretentious morally bankrupt person peter dinklage refers person using nickname made josh gad sings everybody want rule world kevin james not president united state sprinkle monster adam sandler would seemingly rather not expounds fact movie worst moment hilarious expect bring tear eye viewer not complete task watch wait gut wrenching moment scene not make feel nothing ever movie may not perfect objectively closest humanity ever ever come making something fail appreciate fail appreciate human experience,2,original,medium
beautiful stunning performance ariana grande cynthia erivo watched wicked broadway fast pacing aesthetic cinematography kept toe throughout prop creator embracing musical theatre ness complete full choreo not pop ifying song looking mean girl musical movie wtf,2,original,medium
great quick fix delicious food great service super yummy,2,original,medium
huge step towards bringing x men back limelight belong hilarious heartfelt tribute century fox marvel movie ryan hugh mix well together hoping last see deadpool wolverine,2,original,medium
